Time,AMR_Undiag,AMR_I_Res
2136,134,141
2137,134,141
2138,132,141
2139,133,142
2140,133,142
2141,130,143
2142,128,145
2143,123,145
2144,123,146
2145,117,146
2146,116,146
2147,118,146
2148,118,147
2149,119,147
2150,124,148
2151,128,149
2152,132,149
2153,133,150
2154,133,151
2155,131,151
2156,129,151
2157,132,151
2158,131,152
2159,127,152
2160,126,152
2161,127,152
2162,125,152
2163,131,152
2164,135,152
2165,135,152
2166,135,152
2167,134,152
2168,134,151
2169,137,151
2170,136,151
2171,135,151
2172,130,152
2173,130,152
2174,132,152
2175,130,151
2176,127,150
2177,126,150
2178,126,150
2179,124,149
2180,124,150
2181,122,151
2182,131,151
2183,125,151
2184,124,151
2185,123,150
2186,125,150
2187,126,150
2188,128,150
2189,131,150
2190,133,150
2191,134,150
2192,134,151
2193,139,150
2194,137,150
2195,137,149
2196,136,146
2197,140,145
2198,137,144
2199,138,143
2200,133,143
2201,134,141
2202,132,136
2203,131,133
2204,137,132
2205,137,131
2206,140,131
2207,142,128
2208,143,128
2209,143,127
2210,142,126
2211,142,125
2212,149,126
2213,141,124
2214,139,126
2215,143,124
2216,143,122
2217,142,120
2218,144,118
2219,142,116
2220,141,113
2221,139,109
2222,142,106
2223,141,103
2224,146,103
2225,144,105
2226,141,104
2227,142,103
2228,144,102
2229,149,99
2230,146,96
2231,151,93
2232,156,93
2233,157,91
2234,159,91
2235,163,89
2236,156,86
2237,158,82
2238,158,77
2239,160,74
2240,159,70
2241,160,69
2242,158,66
2243,159,65
2244,162,63
2245,166,61
2246,166,61
2247,167,62
2248,166,60
2249,164,60
2250,164,60
2251,162,59
2252,163,57
2253,162,55
2254,162,53
2255,157,55
2256,163,57
2257,161,55
2258,160,54
2259,166,54
2260,168,53
2261,169,51
2262,176,51
2263,171,51
2264,173,50
2265,171,52
2266,167,53
2267,164,53
2268,164,54
2269,165,54
2270,164,54
2271,162,54
2272,165,54
2273,169,54
2274,174,54
2275,171,54
2276,172,55
2277,175,56
2278,176,57
2279,168,58
2280,168,58
2281,168,56
2282,163,57
2283,163,58
2284,155,59
2285,156,59
2286,154,59
2287,157,61
2288,156,61
2289,156,61
2290,155,62
2291,160,61
2292,161,63
2293,166,63
2294,161,63
2295,159,63
2296,157,63
2297,157,63
2298,156,63
2299,159,63
2300,158,64
2301,157,65
2302,164,66
2303,161,66
2304,167,65
2305,168,65
2306,166,65
2307,173,66
2308,175,68
2309,179,68
2310,169,69
2311,167,69
2312,169,70
2313,169,70
2314,170,71
2315,171,72
2316,175,72
2317,175,73
2318,172,73
2319,172,73
2320,171,73
2321,171,73
2322,169,72
2323,167,72
2324,168,72
2325,171,72
2326,169,73
2327,178,73
2328,179,73
2329,181,73
2330,183,73
2331,183,72
2332,178,72
2333,177,72
2334,177,72
2335,183,74
2336,183,74
2337,183,73
2338,185,73
2339,197,74
2340,192,75
2341,192,75
2342,188,76
2343,184,77
2344,181,77
2345,181,78
2346,179,78
2347,180,77
2348,178,77
2349,180,77
2350,182,77
2351,181,77
2352,177,77
2353,176,77
2354,176,77
2355,176,77
2356,174,77
2357,175,77
2358,175,77
2359,172,77
2360,173,77
2361,174,78
2362,171,78
2363,171,79
2364,169,79
2365,168,79
2366,165,79
2367,162,79
2368,164,79
2369,158,79
2370,156,79
2371,158,80
2372,156,80
2373,166,80
2374,159,80
2375,160,81
2376,158,80
2377,158,80
2378,156,82
2379,158,83
2380,158,84
2381,155,84
2382,156,84
2383,157,84
2384,158,84
2385,156,85
2386,157,86
2387,156,86
2388,150,86
2389,151,87
2390,157,87
2391,158,87
2392,156,88
2393,150,88
2394,153,88
2395,149,88
2396,147,89
2397,142,89
2398,142,90
2399,140,90
2400,146,89
2401,146,89
2402,146,94
2403,151,94
2404,150,94
2405,149,93
2406,145,95
2407,147,96
2408,152,96
2409,152,98
2410,153,98
2411,157,99
2412,155,100
2413,154,100
2414,153,101
2415,154,101
2416,148,101
2417,146,102
2418,147,102
2419,146,102
2420,145,102
2421,146,103
2422,150,105
2423,149,106
2424,147,106
2425,154,106
2426,159,106
2427,159,107
2428,155,107
2429,149,107
2430,147,108
2431,144,109
2432,151,109
2433,156,109
2434,151,109
2435,152,109
2436,151,110
2437,146,110
2438,149,110
2439,146,111
2440,146,111
2441,149,110
2442,153,110
2443,154,110
2444,150,110
2445,150,110
2446,151,111
2447,155,112
2448,151,112
2449,148,112
2450,147,112
2451,150,114
2452,148,115
2453,145,114
2454,148,114
2455,145,114
2456,152,113
2457,151,114
2458,150,115
2459,153,116
2460,149,116
2461,148,116
2462,150,115
2463,144,115
2464,138,114
2465,136,114
2466,137,114
2467,141,114
2468,141,114
2469,142,112
2470,138,112
2471,138,112
2472,141,112
2473,139,112
2474,141,113
2475,137,113
2476,134,113
2477,136,113
2478,138,113
2479,142,114
2480,144,115
2481,139,114
2482,146,114
2483,149,114
2484,144,114
2485,141,114
2486,136,114
2487,138,116
2488,143,117
2489,138,117
2490,141,117
2491,145,117
2492,144,117
2493,139,117
2494,138,117
2495,144,118
2496,152,118
2497,154,118
2498,154,118
2499,150,119
2500,151,119
2501,146,120
2502,144,120
2503,146,120
2504,154,120
2505,157,120
2506,156,121
2507,148,121
2508,144,121
2509,148,121
2510,143,121
2511,143,121
2512,141,122
2513,141,123
2514,136,124
2515,135,124
2516,133,124
2517,134,124
2518,137,124
2519,137,124
2520,137,125
2521,140,125
2522,135,125
2523,138,125
2524,136,125
2525,135,127
2526,132,129
2527,129,130
2528,131,130
2529,132,130
2530,134,130
2531,136,130
2532,136,131
2533,139,131
2534,138,131
2535,135,131
2536,132,132
2537,127,132
2538,125,133
2539,127,134
2540,129,135
2541,129,135
2542,130,134
2543,129,134
2544,133,134
2545,135,135
2546,131,137
2547,132,137
2548,133,138
2549,139,138
2550,143,138
2551,146,138
2552,148,140
2553,146,141
2554,143,141
2555,141,140
2556,141,139
2557,142,139
2558,142,140
2559,138,140
2560,137,138
2561,134,138
2562,133,139
2563,134,140
2564,132,138
2565,131,138
2566,127,137
2567,129,137
2568,131,138
2569,134,137
2570,133,134
2571,132,133
2572,129,131
2573,127,130
2574,128,129
2575,133,127
2576,132,127
2577,130,127
2578,133,125
2579,140,122
2580,142,120
2581,145,117
2582,146,114
2583,146,109
2584,152,109
2585,154,106
2586,154,105
2587,156,103
2588,160,100
2589,161,99
2590,160,95
2591,160,93
2592,161,90
2593,168,86
2594,169,87
2595,166,84
2596,163,79
2597,161,79
2598,156,78
2599,157,79
2600,157,77
2601,161,75
2602,168,71
2603,162,69
2604,164,69
2605,162,68
2606,167,64
2607,168,61
2608,165,60
2609,166,60
2610,169,60
2611,173,58
2612,173,56
2613,171,55
2614,164,55
2615,161,53
2616,154,53
2617,153,50
2618,150,49
2619,150,49
2620,153,49
2621,149,48
2622,150,47
2623,152,46
2624,149,46
2625,150,46
2626,151,44
2627,152,47
2628,156,48
2629,159,48
2630,159,48
2631,159,49
2632,163,49
2633,159,50
2634,161,50
2635,160,49
2636,164,50
2637,164,51
2638,168,52
2639,171,53
2640,177,54
2641,179,54
2642,179,54
2643,179,54
2644,185,53
2645,184,54
2646,185,54
2647,188,55
2648,187,55
2649,184,56
2650,182,57
2651,181,58
2652,180,59
2653,177,59
2654,175,59
2655,181,59
2656,180,59
2657,180,60
2658,181,60
2659,177,59
2660,175,59
2661,173,59
2662,170,59
2663,167,59
2664,167,61
2665,159,62
2666,157,63
2667,161,67
2668,163,67
2669,168,67
2670,166,67
2671,164,67
2672,162,67
2673,158,68
2674,158,69
2675,161,70
2676,159,70
2677,159,70
2678,163,70
2679,161,70
2680,167,71
2681,167,73
2682,168,73
2683,164,73
2684,163,73
2685,164,73
2686,163,73
2687,162,74
2688,168,75
2689,169,75
2690,167,76
2691,166,76
2692,170,76
2693,171,76
2694,170,77
2695,166,78
2696,166,78
2697,165,79
2698,166,80
2699,166,80
2700,165,80
2701,163,81
2702,159,82
2703,157,83
2704,161,82
2705,161,82
2706,161,82
2707,159,82
2708,160,81
2709,162,82
2710,159,83
2711,159,84
2712,158,84
2713,165,84
2714,168,84
2715,171,84
2716,173,84
2717,173,83
2718,176,83
2719,175,83
2720,169,83
2721,169,84
2722,166,86
2723,164,86
2724,164,87
2725,164,88
2726,168,88
2727,168,89
2728,169,89
2729,172,89
2730,171,89
2731,165,89
2732,157,89
2733,157,90
2734,156,90
2735,157,90
2736,156,90
2737,159,90
2738,156,91
2739,158,92
2740,155,92
2741,152,94
2742,156,94
2743,155,94
2744,149,94
2745,152,95
2746,146,95
2747,148,96
2748,148,97
2749,145,97
2750,144,97
2751,149,99
2752,152,99
2753,152,100
2754,155,103
2755,154,104
2756,151,103
2757,144,103
2758,148,106
2759,150,106
2760,142,107
2761,139,107
2762,145,107
2763,142,107
2764,137,107
2765,137,107
2766,129,107
2767,134,108
2768,138,108
2769,137,109
2770,137,110
2771,132,110
2772,134,110
2773,136,110
2774,137,110
2775,133,110
2776,133,111
2777,134,112
2778,141,111
2779,138,111
2780,140,112
2781,145,112
2782,145,112
2783,147,112
2784,151,111
2785,152,111
2786,153,112
2787,155,112
2788,153,113
2789,150,115
2790,145,115
2791,145,115
2792,147,117
2793,146,119
2794,146,120
2795,145,120
2796,143,121
2797,140,121
2798,140,121
2799,139,121
2800,133,123
2801,129,124
2802,129,124
2803,132,126
2804,128,126
2805,124,128
2806,133,128
2807,138,129
2808,142,129
2809,143,130
2810,137,130
2811,138,131
2812,138,132
2813,138,132
2814,138,132
2815,135,132
2816,133,133
2817,136,133
2818,139,132
2819,139,132
2820,139,132
2821,138,133
2822,133,133
2823,135,133
2824,133,132
2825,128,133
2826,128,133
2827,133,132
2828,140,133
2829,140,134
2830,139,134
2831,141,136
2832,141,136
2833,140,137
2834,142,137
2835,138,137
2836,134,137
2837,132,137
2838,135,137
2839,134,137
2840,135,137
2841,138,138
2842,140,139
2843,142,139
2844,140,139
2845,139,139
2846,134,139
2847,137,139
2848,135,139
2849,133,139
2850,132,139
2851,133,140
2852,134,140
2853,132,140
2854,131,140
2855,134,140
2856,137,140
2857,137,140
2858,139,142
2859,138,142
2860,128,142
2861,129,141
2862,132,142
2863,133,143
2864,128,144
2865,127,144
2866,129,144
2867,129,145
2868,130,145
2869,135,145
2870,136,145
2871,141,144
2872,138,144
2873,143,144
2874,143,144
2875,140,144
2876,141,144
2877,142,144
2878,143,144
2879,140,144
2880,136,144
2881,137,145
2882,136,145
2883,139,145
2884,141,145
2885,145,146
2886,143,146
2887,143,147
2888,140,147
2889,137,147
2890,140,146
2891,138,147
2892,135,146
2893,135,146
2894,136,148
2895,131,148
2896,130,146
2897,128,145
2898,133,145
2899,133,147
2900,130,147
2901,127,147
2902,125,148
2903,124,148
2904,125,149
2905,126,149
2906,127,150
2907,123,150
2908,124,150
2909,124,151
2910,126,152
2911,127,152
2912,130,151
2913,133,151
2914,134,151
2915,127,151
2916,123,152
2917,124,151
2918,123,150
2919,119,150
2920,119,150
2921,120,150
2922,121,151
2923,124,150
2924,127,151
2925,126,150
2926,126,151
2927,123,150
2928,128,148
2929,130,148
2930,130,148
2931,132,144
2932,136,142
2933,138,142
2934,140,140
2935,141,139
2936,138,138
2937,134,138
2938,132,138
2939,133,138
2940,135,134
2941,133,133
2942,135,131
2943,130,132
2944,128,131
2945,130,130
2946,131,126
2947,131,125
2948,132,122
2949,134,120
2950,139,118
2951,139,116
2952,137,113
2953,134,111
2954,137,110
2955,138,104
2956,140,102
2957,140,100
2958,144,96
2959,145,94
2960,148,91
2961,155,90
2962,162,91
2963,158,89
2964,158,87
2965,157,87
2966,159,85
2967,152,82
2968,154,82
2969,160,79
2970,166,72
2971,161,70
2972,161,68
2973,160,67
2974,164,67
2975,165,64
2976,161,65
2977,157,64
2978,154,64
2979,156,64
2980,153,64
2981,150,64
2982,161,60
2983,155,59
2984,159,55
2985,157,53
2986,160,53
2987,160,54
2988,156,53
2989,160,53
2990,158,53
2991,157,53
2992,161,54
2993,159,54
2994,161,50
2995,157,49
2996,156,49
2997,154,48
2998,154,48
2999,152,46
3000,148,45
3001,142,45
3002,147,46
3003,151,45
3004,156,45
3005,155,46
3006,155,46
3007,158,48
3008,153,49
3009,154,49
3010,156,50
3011,149,52
3012,155,52
3013,151,52
3014,156,52
3015,152,51
3016,151,52
3017,149,54
3018,149,56
3019,149,56
3020,155,57
3021,155,59
3022,160,59
3023,158,60
3024,162,60
3025,165,60
3026,166,60
3027,169,60
3028,163,61
3029,161,62
3030,160,62
3031,156,65
3032,159,65
3033,156,65
3034,156,66
3035,161,67
3036,162,67
3037,163,68
3038,160,69
3039,157,71
3040,156,72
3041,160,73
3042,159,73
3043,157,73
3044,156,73
3045,151,74
3046,149,75
3047,151,76
3048,151,76
3049,153,77
3050,152,77
3051,150,78
3052,157,78
3053,155,78
3054,153,78
3055,152,79
3056,151,80
3057,154,81
3058,154,83
3059,157,83
3060,162,84
3061,164,84
3062,163,86
3063,166,86
3064,160,86
3065,159,86
3066,155,86
3067,163,86
3068,158,86
3069,159,87
3070,160,87
3071,158,87
3072,156,87
3073,154,88
3074,156,88
3075,155,89
3076,151,90
3077,149,90
3078,144,91
3079,141,92
3080,143,93
3081,145,93
3082,144,93
3083,142,93
3084,141,94
3085,136,94
3086,136,94
3087,134,94
3088,133,95
3089,128,96
3090,130,97
3091,134,98
3092,138,99
3093,141,100
3094,137,101
3095,137,101
3096,136,101
3097,140,102
3098,139,102
3099,142,103
3100,142,103
3101,140,105
3102,140,106
3103,142,107
3104,144,107
3105,140,107
3106,142,108
3107,143,110
3108,141,109
3109,141,109
3110,137,109
3111,133,110
3112,135,110
3113,133,110
3114,137,110
3115,137,111
3116,133,111
3117,137,111
3118,139,111
3119,138,111
3120,139,111
3121,140,111
3122,142,111
3123,137,111
3124,138,111
3125,136,111
3126,138,111
3127,137,112
3128,136,112
3129,136,112
3130,134,112
3131,133,113
3132,137,113
3133,133,113
3134,139,114
3135,136,113
3136,137,114
3137,137,114
3138,138,115
3139,135,115
3140,137,115
3141,142,114
3142,135,114
3143,136,114
3144,134,114
3145,134,114
3146,142,114
3147,140,114
3148,141,114
3149,144,114
3150,147,114
3151,152,114
3152,154,116
3153,149,116
3154,149,116
3155,146,116
3156,151,121
3157,154,121
3158,156,120
3159,154,120
3160,154,120
3161,149,123
3162,146,123
3163,145,123
3164,140,123
3165,140,123
3166,143,123
3167,136,124
3168,137,123
3169,138,124
3170,136,124
3171,140,126
3172,143,127
3173,138,127
3174,130,128
3175,135,130
3176,134,131
3177,138,131
3178,137,131
3179,140,132
3180,137,132
3181,138,133
3182,142,133
3183,143,133
3184,144,134
3185,141,134
3186,141,134
3187,139,134
3188,144,134
3189,143,136
3190,146,135
3191,143,135
3192,142,136
3193,138,136
3194,137,137
3195,136,137
3196,134,137
3197,135,137
3198,127,137
3199,127,138
3200,129,139
3201,133,140
3202,137,142
3203,138,143
3204,135,143
3205,133,143
3206,133,143
3207,134,144
3208,138,143
3209,133,143
3210,135,143
3211,133,143
3212,130,143
3213,129,143
3214,127,144
3215,130,144
3216,129,144
3217,127,144
3218,124,145
3219,119,146
3220,117,145
3221,120,145
3222,121,145
3223,121,145
3224,119,147
3225,121,147
3226,127,148
3227,126,148
3228,130,148
3229,126,148
3230,126,148
3231,133,148
3232,136,149
3233,135,149
3234,136,149
3235,135,148
3236,134,149
3237,132,150
3238,133,149
3239,130,150
3240,131,150
3241,133,150
3242,129,150
3243,129,150
3244,124,151
3245,128,151
3246,128,151
3247,130,151
3248,127,151
3249,122,151
3250,118,151
3251,120,153
3252,113,154
3253,112,154
3254,113,155
3255,111,155
3256,111,156
3257,111,157
3258,108,157
3259,108,156
3260,109,159
3261,106,159
3262,106,159
3263,109,159
3264,112,160
3265,114,159
3266,112,159
3267,109,160
3268,110,160
3269,109,161
3270,109,162
3271,111,163
3272,107,163
3273,108,163
3274,107,164
3275,110,165
3276,110,164
3277,108,165
3278,107,166
3279,105,167
3280,103,167
3281,101,168
3282,103,167
3283,102,167
3284,104,167
3285,107,167
3286,108,169
3287,104,169
3288,103,170
3289,100,170
3290,95,169
3291,91,168
3292,95,169
3293,99,168
3294,96,164
3295,100,163
3296,106,164
3297,106,163
3298,103,161
3299,105,158
3300,99,159
3301,99,156
3302,106,155
3303,111,156
3304,106,155
3305,111,153
3306,111,153
3307,109,151
3308,105,145
3309,110,145
3310,111,144
3311,113,139
3312,112,138
3313,121,134
3314,124,133
3315,123,132
3316,120,133
3317,127,130
3318,130,129
3319,130,128
3320,134,127
3321,131,123
3322,134,121
3323,132,121
3324,132,118
3325,135,116
3326,135,114
3327,138,111
3328,136,108
3329,137,104
3330,138,101
3331,136,100
3332,132,97
3333,135,98
3334,134,94
3335,144,88
3336,143,87
3337,141,85
3338,142,80
3339,145,77
3340,148,75
3341,147,73
3342,147,71
3343,148,68
3344,148,66
3345,146,64
3346,149,61
3347,152,57
3348,154,57
3349,158,56
3350,157,54
3351,160,54
3352,160,56
3353,163,56
3354,163,56
3355,166,55
3356,166,56
3357,166,56
3358,168,57
3359,171,57
3360,173,56
3361,171,56
3362,167,58
3363,170,58
3364,168,57
3365,164,57
3366,158,57
3367,156,56
3368,158,56
3369,155,56
3370,161,57
3371,166,57
3372,163,57
3373,162,58
3374,159,57
3375,161,57
3376,170,57
3377,169,56
3378,173,56
3379,172,56
3380,169,56
3381,166,56
3382,164,57
3383,172,57
3384,173,57
3385,167,57
3386,165,59
3387,170,60
3388,172,60
3389,171,60
3390,169,60
3391,160,60
3392,160,60
3393,161,61
3394,164,61
3395,160,62
3396,163,62
3397,162,62
3398,170,63
3399,170,63
3400,175,64
3401,184,64
3402,177,64
3403,175,64
3404,176,64
3405,174,64
3406,174,65
3407,177,65
3408,178,66
3409,176,67
3410,175,67
3411,178,67
3412,179,67
3413,179,69
3414,175,69
3415,169,69
3416,165,69
3417,167,69
3418,166,69
3419,166,69
3420,166,69
3421,162,70
3422,166,70
3423,166,71
3424,163,73
3425,164,73
3426,165,72
3427,165,73
3428,165,73
3429,162,73
3430,157,74
3431,161,74
3432,162,76
3433,165,75
3434,165,77
3435,166,77
3436,164,77
3437,163,77
3438,159,79
3439,157,79
3440,155,81
3441,153,83
3442,154,84
3443,157,85
3444,159,85
3445,158,84
3446,157,83
3447,159,83
3448,158,83
3449,159,83
3450,163,84
3451,163,84
3452,166,84
3453,163,84
3454,160,84
3455,161,84
3456,166,84
3457,164,83
3458,166,83
3459,162,82
3460,159,82
3461,161,82
3462,159,83
3463,161,83
3464,161,83
3465,163,83
3466,162,84
3467,156,83
3468,155,82
3469,154,83
3470,154,82
3471,157,83
3472,152,84
3473,153,84
3474,148,84
3475,146,84
3476,153,84
3477,156,85
3478,154,85
3479,150,85
3480,150,86
3481,150,86
3482,147,86
3483,147,86
3484,150,85
3485,149,86
3486,151,86
3487,150,86
3488,148,87
3489,141,88
3490,145,88
3491,145,89
3492,147,91
3493,146,90
3494,147,90
3495,145,90
3496,143,91
3497,144,91
3498,143,92
3499,144,92
3500,147,93
3501,141,93
3502,142,93
3503,141,93
3504,138,94
3505,141,94
3506,143,94
3507,146,94
3508,147,94
3509,149,95
3510,145,95
3511,147,95
3512,145,96
3513,143,97
3514,140,97
3515,143,97
3516,144,97
3517,145,98
3518,147,99
3519,147,99
3520,149,99
3521,150,99
3522,150,102
3523,152,102
3524,153,104
3525,151,104
3526,152,104
3527,153,104
3528,153,104
3529,154,104
3530,151,104
3531,145,104
3532,142,104
3533,147,103
3534,149,103
3535,150,103
3536,150,103
3537,145,103
3538,140,103
3539,138,103
3540,137,103
3541,143,104
3542,143,106
3543,141,106
3544,141,106
3545,138,106
3546,135,106
3547,138,106
3548,136,105
3549,140,106
3550,140,106
3551,136,106
3552,141,106
3553,142,106
3554,141,109
3555,139,109
3556,145,112
3557,140,113
3558,139,115
3559,139,115
3560,139,115
3561,139,116
3562,134,116
3563,135,116
3564,140,116
3565,142,116
3566,138,114
3567,137,114
3568,140,114
3569,140,114
3570,139,114
3571,143,115
3572,140,115
3573,146,115
3574,145,116
3575,142,116
3576,144,116
3577,143,116
3578,141,116
3579,138,116
3580,139,116
3581,138,118
3582,139,119
3583,138,118
3584,141,117
3585,141,117
3586,146,117
3587,147,117
3588,143,118
3589,138,119
3590,141,119
3591,139,120
3592,138,120
3593,140,120
3594,138,119
3595,135,120
3596,136,120
3597,132,120
3598,137,120
3599,139,119
3600,143,120
3601,145,120
3602,141,120
3603,140,121
3604,143,122
3605,147,122
3606,150,122
3607,147,122
3608,150,122
3609,148,122
3610,148,122
3611,150,122
3612,148,123
3613,146,124
3614,147,124
3615,151,124
3616,154,123
3617,145,124
3618,141,125
3619,139,124
3620,139,124
3621,141,124
3622,144,124
3623,142,124
3624,144,124
3625,143,124
3626,143,125
3627,140,125
3628,143,125
3629,143,126
3630,141,126
3631,137,126
3632,138,127
3633,137,128
3634,138,128
3635,142,128
3636,142,128
3637,142,127
3638,133,127
3639,132,127
3640,129,127
3641,135,129
3642,136,129
3643,133,130
3644,132,130
3645,132,130
3646,132,130
3647,129,130
3648,127,131
3649,127,131
3650,123,131
3651,126,131
3652,129,132
3653,126,131
3654,123,131
3655,123,131
3656,126,129
3657,129,129
3658,130,127
3659,131,128
3660,123,127
3661,123,126
3662,128,124
3663,127,121
3664,131,118
3665,133,116
3666,137,116
3667,137,115
3668,133,113
3669,136,113
3670,138,114
3671,142,113
3672,149,112
3673,147,110
3674,148,109
3675,152,108
3676,153,105
3677,153,102
3678,151,97
3679,144,97
3680,145,94
3681,147,91
3682,150,90
3683,149,86
3684,145,84
3685,147,82
3686,150,81
3687,153,81
3688,152,80
3689,149,78
3690,146,77
3691,144,77
3692,146,75
3693,146,75
3694,145,72
3695,144,68
3696,144,67
3697,149,65
3698,143,65
3699,145,66
3700,146,62
3701,142,58
3702,145,56
3703,153,56
3704,152,55
3705,149,52
3706,152,49
3707,150,48
3708,152,44
3709,156,43
3710,157,44
3711,159,42
3712,160,40
3713,155,39
3714,155,38
3715,163,38
3716,159,34
3717,164,34
3718,166,33
3719,166,33
3720,169,31
3721,172,31
3722,174,31
3723,179,32
3724,181,32
3725,184,32
3726,183,33
3727,185,33
3728,183,33
3729,180,33
3730,173,33
3731,172,33
3732,172,34
3733,176,34
3734,183,34
3735,176,34
3736,177,36
3737,181,35
3738,181,35
3739,180,36
3740,184,36
3741,180,36
3742,176,35
3743,170,36
3744,169,37
3745,169,37
3746,172,39
3747,174,39
3748,177,40
3749,179,40
3750,176,40
3751,173,41
3752,174,41
3753,162,41
3754,163,42
3755,159,42
3756,158,42
3757,159,42
3758,158,45
3759,163,46
3760,166,46
3761,164,47
3762,165,48
3763,166,48
3764,166,48
3765,168,48
3766,171,48
3767,170,48
3768,170,48
3769,176,48
3770,179,49
3771,180,49
3772,180,50
3773,178,50
3774,180,50
3775,183,50
3776,180,51
3777,176,52
3778,174,56
3779,169,56
3780,169,59
3781,163,60
3782,162,60
3783,163,61
3784,166,61
3785,167,61
3786,168,61
3787,171,61
3788,164,62
3789,163,61
3790,162,62
3791,163,62
3792,162,63
3793,162,63
3794,167,63
3795,163,65
3796,162,65
3797,154,67
3798,153,68
3799,153,68
3800,155,67
3801,151,67
3802,157,68
3803,158,68
3804,159,69
3805,165,71
3806,170,70
3807,163,70
3808,164,71
3809,166,71
3810,161,71
3811,164,71
3812,159,72
3813,160,71
3814,161,71
3815,160,72
3816,166,72
3817,167,72
3818,170,73
3819,170,73
3820,170,73
3821,175,73
3822,173,73
3823,170,73
3824,168,73
3825,168,74
3826,171,75
3827,168,76
3828,171,76
3829,169,77
3830,174,78
3831,167,78
3832,174,80
3833,177,79
3834,176,79
3835,170,78
3836,170,78
3837,168,79
3838,167,81
3839,169,81
3840,167,82
3841,167,83
3842,167,83
3843,169,83
3844,165,84
3845,166,84
3846,166,84
3847,162,81
3848,159,84
3849,158,84
3850,155,84
3851,150,85
3852,156,85
3853,156,85
3854,154,85
3855,152,84
3856,151,84
3857,149,84
3858,153,85
3859,155,85
3860,150,85
3861,152,85
3862,152,86
3863,156,86
3864,156,88
3865,158,88
3866,155,87
3867,158,88
3868,157,88
3869,159,88
3870,157,88
3871,149,88
3872,148,89
3873,146,89
3874,144,89
3875,150,90
3876,150,89
3877,143,89
3878,143,90
3879,139,89
3880,141,89
3881,135,89
3882,140,89
3883,134,89
3884,140,90
3885,136,92
3886,135,93
3887,132,95
3888,135,95
3889,138,95
3890,137,97
3891,133,97
3892,138,97
3893,141,97
3894,142,97
3895,139,98
3896,138,98
3897,138,99
3898,135,101
3899,139,101
3900,146,102
3901,146,102
3902,152,103
3903,155,103
3904,157,104
3905,152,104
3906,152,104
3907,149,103
3908,150,103
3909,150,103
3910,151,102
3911,154,103
3912,158,103
3913,151,102
3914,149,103
3915,154,103
3916,152,103
3917,146,103
3918,150,103
3919,147,104
3920,149,104
3921,150,105
3922,148,105
3923,154,105
3924,152,105
3925,155,105
3926,149,106
3927,148,106
3928,147,106
3929,150,106
3930,154,108
3931,157,109
3932,159,110
3933,147,111
3934,148,112
3935,148,112
3936,149,112
3937,149,115
3938,143,115
3939,143,115
3940,136,115
3941,134,117
3942,135,117
3943,140,118
3944,146,118
3945,144,118
3946,146,118
3947,147,118
3948,147,118
3949,146,118
3950,141,119
3951,137,119
3952,135,120
3953,135,121
3954,134,121
3955,129,121
3956,130,121
3957,128,121
3958,132,121
3959,125,121
3960,127,121
3961,123,121
3962,124,121
3963,132,121
3964,132,122
3965,138,122
3966,139,122
3967,140,122
3968,139,122
3969,137,123
3970,138,124
3971,136,124
3972,139,124
3973,141,124
3974,137,125
3975,136,125
3976,138,125
3977,136,126
3978,137,127
3979,137,127
3980,137,127
3981,134,126
3982,137,126
3983,134,126
3984,138,127
3985,140,128
3986,139,130
3987,140,130
3988,143,129
3989,143,129
3990,142,129
3991,142,128
3992,143,128
3993,141,129
3994,139,129
3995,138,129
3996,141,129
3997,138,129
3998,139,129
3999,139,130
4000,144,130
4001,145,131
4002,147,132
4003,147,132
4004,154,132
4005,155,134
4006,156,134
4007,151,134
4008,152,134
4009,147,135
4010,143,135
4011,140,136
4012,139,136
4013,136,136
4014,139,137
4015,140,137
4016,144,139
4017,141,139
4018,140,138
4019,142,138
4020,144,137
4021,145,137
4022,145,133
4023,146,133
4024,144,133
4025,142,133
4026,143,132
4027,139,132
4028,140,130
4029,139,130
4030,136,129
4031,140,128
4032,135,125
4033,132,123
4034,135,123
4035,131,121
4036,131,121
4037,135,121
4038,135,117
4039,133,116
4040,130,114
4041,132,111
4042,129,109
4043,131,109
4044,134,110
4045,130,109
4046,129,109
4047,132,106
4048,135,107
4049,133,105
4050,135,103
4051,137,100
4052,134,98
4053,141,99
4054,143,97
4055,143,94
4056,140,93
4057,143,88
4058,139,87
4059,135,85
4060,136,83
4061,137,82
4062,144,81
4063,142,79
4064,144,77
4065,139,75
4066,142,75
4067,141,74
4068,146,72
4069,149,70
4070,150,65
4071,155,62
4072,156,63
4073,151,59
4074,153,59
4075,155,57
4076,154,55
4077,155,55
4078,156,53
4079,156,52
4080,159,50
4081,167,48
4082,169,46
4083,176,45
4084,175,44
4085,178,43
4086,171,42
4087,165,42
4088,163,42
4089,166,41
4090,173,42
4091,175,42
4092,182,41
4093,179,40
4094,174,40
4095,168,41
4096,169,42
4097,177,42
4098,178,42
4099,174,42
4100,173,42
4101,175,42
4102,174,43
4103,173,43
4104,170,43
4105,166,43
4106,167,43
4107,161,45
4108,164,45
4109,167,44
4110,167,44
4111,168,44
4112,168,44
4113,167,45
4114,170,45
4115,166,45
4116,170,45
4117,172,45
4118,169,46
4119,167,47
4120,172,47
4121,170,47
4122,172,49
4123,174,49
4124,179,48
4125,175,49
4126,172,50
4127,174,49
4128,175,50
4129,173,53
4130,172,55
4131,170,56
4132,169,56
